Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Category,Outlet_Age,MRP_Outlet_Combo,Visibility_MRP_Combo,outlet_item_combo,Type_Age_Outlet_combo
8.895,0,0.072545601,2,176.237,2,1,1,1764.37,1,23,176.237,12.785219083437,1,46
16.35,0,0.090486828,9,195.211,0,2,1,2553.343,2,38,195.211,17.664024180708,2,0
17.6,0,0.056245075,5,43.3454,0,2,1,1006.6896,1,38,43.3454,2.4379652739049997,1,0
7.975,0,0.014618973,0,85.225,0,2,1,1081.925,1,38,85.225,1.245901973925,1,0
15.85,0,0.043479126,15,36.7164,2,1,1,308.9312,1,18,36.7164,1.5963969818664,1,36
15.7,0,0.045166237,5,178.666,0,2,1,2516.724,1,38,178.666,8.069670899842,1,0
8.985,1,0.057827101,5,128.831,2,0,1,1428.141,1,28,128.831,7.449923248930999,1,56
20.35,0,0.089394766,4,260.1594,0,2,1,2093.2752,1,38,260.1594,23.2568886857004,1,0
6.59,0,0.10550944,6,85.6908,0,2,1,1929.4884,1,38,85.6908,9.041188321152,1,0
19.85,0,0.005234153,4,264.0884,2,1,1,5829.7448,1,21,264.0884,1.3822790911251999,1,42
16.85,0,0.036390174,13,91.4488,2,0,1,2082.6224,1,28,91.4488,3.3278377440912,1,56
12.81734421364985,0,0.03292824,10,173.1738,1,2,3,6501.8699,1,40,519.5214,5.702308448111999,3,120
16.75,0,0.081252534,6,256.4988,0,2,1,6501.8699,1,38,256.4988,20.841177467959202,1,0
17.6,1,0.076552407,10,110.5202,2,1,1,450.0808,1,18,110.5202,8.460587332121401,1,36
7.905,0,0.016758569,13,250.4408,2,2,0,500.6816,1,27,0.0,4.1970294272152,0,0
12.987879554655871,0,0.044248175,13,126.202,1,2,3,3668.558,1,40,378.606,5.58420818135,3,120
7.785,1,0.038288087,6,103.1964,1,2,2,736.3748,1,16,206.3928,3.9511927412867998,2,32
7.825,0,0.186032678,9,253.0698,2,1,1,6088.0752,2,21,253.0698,47.0792526149244,2,42
13.384736495388669,0,0.031867464,9,101.0016,1,2,3,2125.2336,2,40,303.0048,3.2186648519423997,6,120
20.75,0,0.021370201,14,153.0024,2,1,1,2277.036,0,18,153.0024,3.2696920414824,0,36
13.224769381746812,0,0.193772568,6,190.3846,2,0,0,573.2538,1,40,0.0,36.8913128496528,0,0
6.26,1,0.009866049,10,151.1366,2,1,1,2267.049,1,21,151.1366,1.4911211012933998,1,42
18.2,0,0.082551042,6,147.3734,2,2,0,296.9468,1,27,0.0,12.165827733082802,0,0
13.0,0,0.099729888,9,46.306,1,2,2,559.272,2,16,92.612,4.618092193728,4,32
20.25,1,0.018801549,6,222.1772,2,1,1,5559.43,1,21,222.1772,4.1772755124828,1,42
8.695,0,0.119721451,9,95.5094,1,0,1,1237.7222,2,26,95.5094,11.4345239521394,2,26
7.27,0,0.071222087,14,113.5518,2,1,1,569.259,0,23,113.5518,8.0873961786066,0,46
12.768202247191004,1,0.060371962,2,174.0712,1,2,3,3866.9664,1,40,522.2136,10.5090198716944,3,120
12.85,0,0.033287541,6,198.4768,2,1,1,1379.5376,1,23,198.4768,6.606804617548799,1,46
7.075,0,0.05858462,4,142.7128,1,2,2,1869.5664,1,16,285.4256,8.360775157135999,2,32
12.277108208955223,1,0.11679292,0,196.211,1,2,3,5499.508,1,40,588.633,22.916055626120002,3,120
8.195,0,0.031452265,0,94.3462,1,0,1,925.462,1,26,94.3462,2.9674016841429998,1,26
7.09,0,0.00721395,0,47.9034,2,1,1,583.2408,1,21,47.9034,0.34557273243,1,42
6.095,0,0.081196619,11,141.4154,2,0,1,1418.154,2,28,141.4154,11.482452354532601,2,56
19.35,1,0.049916364,6,80.2644,2,1,1,942.7728,1,18,80.2644,4.006507006641599,1,36
6.15,0,0.04627095,0,99.3384,2,0,1,2364.9216,1,28,99.3384,4.596482139479999,1,56
12.305705009276437,1,0.02747716,3,87.9856,1,2,3,3251.7672,1,40,263.95680000000004,2.417594408896,3,120
13.224769381746812,1,0.104704537,6,125.2678,2,0,0,254.3356,1,40,0.0,13.116107000008599,0,0
17.7,0,0.012540003,9,167.0474,2,1,1,5895.659,2,21,167.0474,2.0947748971422,2,42
17.85,0,0.147023834,1,93.7436,1,2,2,1134.5232,1,16,187.4872,13.7825434849624,2,32
9.395,0,0.159657596,14,224.972,2,1,1,6501.8699,0,23,224.972,35.918488687312006,0,46
15.75,0,0.141398626,7,250.5382,2,1,1,2775.7202,0,18,250.5382,35.4257572405132,0,36
7.475,0,0.148821808,6,241.2854,2,1,1,5317.0788,1,23,241.2854,35.9085294720032,1,46
7.075,0,0.06613202877895107,5,98.0068,1,2,2,874.8612,1,16,196.0136,6.481388518132901,2,32
6.445,0,0.029691762,0,92.6436,2,0,1,1039.9796,1,28,92.6436,2.7507517220232,1,56
19.1,0,0.096715523,6,235.0958,2,1,1,3038.0454,1,21,235.0958,22.737413252103398,1,42
20.25,1,0.014790559,4,193.6162,2,1,1,3848.324,1,21,193.6162,2.8636918294558,1,42
15.0,1,0.054378253,3,59.1904,2,0,1,527.3136,1,28,59.1904,3.2186705463711998,1,56
6.67,1,0.123428594,13,89.1514,2,0,1,2390.8878,1,28,89.1514,11.0038319551316,1,56
12.305705009276437,1,0.029943463,3,60.222,1,2,3,1677.816,1,40,180.666,1.803255228786,3,120
16.7,1,0.052368061,5,112.7176,0,2,1,801.6232,1,38,112.7176,5.9028021525736,1,0
7.07,0,0.093861144,13,115.5834,2,1,1,1267.0174,1,23,115.5834,10.848790151409599,1,46
6.48,0,0.033968647,13,148.0076,2,1,1,886.8456,1,23,148.0076,5.027617917717199,1,46
19.0,1,0.173154079,6,228.272,2,2,0,452.744,1,27,0.0,39.526227921487994,0,0
13.35,0,0.139735226,5,147.5392,2,1,1,3877.6192,1,23,147.5392,20.6164234558592,1,46
13.224769381746812,0,0.043351896,6,146.6418,1,2,3,4414.254,1,40,439.92539999999997,6.3572000628528,3,120
11.400327868852461,0,0.042086652,7,122.4388,1,2,3,5448.9072,0,40,367.3164,5.1530391668976,0,120
9.695,1,0.12848269,0,223.9404,1,0,1,4950.8888,1,26,223.9404,28.772464991676003,1,26
15.0,0,0.049357077,14,62.6168,2,1,1,958.752,0,18,62.6168,3.0905822190935996,0,36
11.15,1,0.008326735,4,149.9708,2,1,1,1956.1204,1,18,149.9708,1.248767109338,1,36
20.85,0,0.021362955,6,103.2306,1,0,1,2404.2038,1,26,103.2306,2.205310662423,1,26
9.8,0,0.151420934,11,194.3478,2,2,0,387.4956,2,27,0.0,29.428325396845203,0,0
16.35,0,0.032511818,10,165.0842,0,2,1,994.7052,1,38,165.0842,5.3671874650756,1,0
9.6,1,0.022323658,1,101.299,2,1,1,1754.383,1,23,101.299,2.261364231742,1,46
13.142313953488374,0,0.019292355,8,129.9994,1,2,3,3340.9844,2,40,389.9982,2.5079945745870003,6,120
13.35,0,0.048124443,1,216.7166,2,1,1,3918.8988,1,23,216.7166,10.429365663853801,1,46
20.7,0,0.09261307,4,76.367,0,2,1,306.268,0,38,76.367,7.072582316690001,0,0
12.277108208955223,0,0.094697274,0,158.4604,1,2,3,4278.4308,1,40,475.3812,15.0057679169496,3,120
16.2,0,0.035984104,6,260.6278,2,1,1,4425.5726,1,23,260.6278,9.3784578604912,1,46
12.987879554655871,1,0.056596985,13,230.9984,1,2,3,6501.8699,1,40,692.9952000000001,13.073812979824,3,120
12.867061281337046,0,0.2047,5,76.867,2,0,0,229.701,1,40,0.0,15.7346749,0,0
12.768202247191004,1,0.020618324,2,129.3994,1,2,3,2055.9904,1,40,388.19820000000004,2.6679987546056005,3,120
5.5,0,0.04709821,11,101.3016,2,0,1,3339.6528,2,28,101.3016,4.771124030136,2,56
15.1,1,0.087584126,6,221.7456,2,1,1,6410.3224,1,23,221.7456,19.421394570345598,1,46
15.7,1,0.038078899,5,122.9046,2,1,1,1992.0736,1,18,122.9046,4.6800718500354,1,36
7.895,1,0.095102092,2,104.4332,2,1,1,2870.9296,1,18,104.4332,9.9318157942544,1,36
12.305705009276437,1,0.011953902,3,164.5184,1,2,3,2807.0128,1,40,493.5552,1.9666368307968003,3,120
17.35,1,0.062799379,0,88.183,0,2,1,539.298,1,38,88.183,5.537837638357001,1,0
7.285,0,0.031125709,9,174.3054,0,2,1,4377.635,2,38,174.3054,5.4253791575286,2,0
20.25,0,0.026005891,9,180.9976,2,1,1,2716.464,2,23,180.9976,4.7070038568616,2,46
12.987879554655871,0,0.09246392,13,190.9504,2,0,0,383.5008,1,40,0.0,17.656022509568,0,0
15.85,0,0.107765165,14,59.5904,1,0,1,703.0848,0,26,59.5904,6.421769288416,0,26
6.17,0,0.010647477,10,66.3826,1,0,1,1937.478,1,26,66.3826,0.7068072067002,1,26
19.5,0,0.015749341,9,182.2608,1,0,1,3307.6944,2,26,182.2608,2.8704874901328,2,26
19.2,0,0.077628053,9,197.611,1,0,1,3142.576,2,26,197.611,15.340157181382999,2,26
16.7,0,0.06613202877895107,3,181.2292,1,2,2,2554.0088,1,16,362.4584,11.985054669986278,2,32
20.85,1,0.056695731,1,104.0648,1,2,2,1869.5664,1,16,208.1296,5.9000299073688005,2,32
14.5,1,0.063993068,1,260.4594,2,1,1,5494.8474,1,23,260.4594,16.6675960954392,1,46
11.395,1,0.069529262,10,233.1616,0,2,1,6093.4016,1,38,233.1616,16.2115539747392,1,0
7.97,0,0.034452949,14,174.0422,2,0,1,2586.633,0,28,174.0422,5.996267040447799,0,56
7.71,1,0.06670068,13,55.2956,1,0,1,1255.6988,1,26,55.2956,3.6882541210079998,1,26
19.25,1,0.034699737,3,141.7496,2,0,1,4093.3384,1,28,141.7496,4.9186738398552,1,56
7.075,0,0.058346939,4,142.2128,2,0,1,3163.8816,1,28,142.2128,8.297681566619199,1,56
12.81734421364985,1,0.065203103,10,166.0816,1,2,3,5033.448,1,40,498.24480000000005,10.8290356712048,3,120
11.6,1,0.078929571,5,79.9276,2,0,1,1137.1864,1,28,79.9276,6.3086511790596,1,56
13.224769381746812,0,0.182514881,6,98.77,1,2,3,2696.49,1,40,296.31,18.026994796369998,3,120
12.1,0,0.016895293,7,178.566,1,2,2,898.83,0,16,357.132,3.0169248898379997,0,32
10.0,0,0.073379745,8,118.244,2,0,1,2756.412,2,28,118.244,8.67671456778,2,56
14.35,0,0.08075758,0,81.896,2,1,1,878.856,1,23,81.896,6.61372277168,1,46
10.395,0,0.112271498,13,58.222,1,0,1,659.142,1,26,58.222,6.536671156556,1,26
13.42606890459364,0,0.153741385,4,182.6292,2,0,0,182.4292,1,40,0.0,28.077666149442003,0,0
8.1,0,0.127929521,6,211.4902,0,2,1,3610.6334,1,38,211.4902,27.055839982194197,1,0
8.05,1,0.07838564,6,256.4646,2,1,1,5153.292,1,21,256.4646,20.103141808344002,1,42
9.195,1,0.078502143,10,108.7596,2,1,1,2588.6304,1,18,108.7596,8.5378616718228,1,36
20.7,1,0.047684831,4,212.5876,1,2,2,1286.3256,1,16,425.1752,10.1372037786956,2,32
15.7,1,0.123159656,6,110.1544,2,1,1,1230.3984,1,18,110.1544,13.566578010886401,1,36
13.224769381746812,1,0.06613202877895107,6,60.2194,1,2,3,1733.7432,1,40,180.6582,3.982431093851166,3,120
13.142313953488374,0,0.053392944,8,193.8162,2,0,0,384.8324,2,40,0.0,10.3484175128928,0,0
16.5,0,0.036715907,9,180.0318,2,1,1,3969.4996,2,23,180.0318,6.6100308258426,2,46
9.0,0,0.065236932,13,176.437,2,1,1,6501.8699,1,21,176.437,11.510208571284,1,42
6.785,1,0.041947547,10,41.2112,0,2,1,809.6128,1,38,41.2112,1.7287087489264,1,0
19.5,0,0.082888496,3,178.6002,1,2,2,1253.7014,1,16,357.2004,14.803901963299202,2,32
7.575,0,0.055390121,4,195.2768,2,0,1,5715.2272,1,28,195.2768,10.8164055804928,1,56
18.2,1,0.012194556,6,57.7904,0,2,1,1464.76,1,38,57.7904,0.7047282690624,1,0
16.75,0,0.060495243,4,169.8106,0,2,1,3251.1014,1,38,169.8106,10.2727335109758,1,0
7.47,1,0.06613202877895107,5,214.3218,2,1,1,4274.436,1,21,214.3218,14.173535445556594,1,42
13.224769381746812,1,0.014753811,6,231.7958,1,2,3,5375.0034,1,40,695.3874000000001,3.4198714237938,3,120
13.224769381746812,0,0.160707489,6,38.019,1,2,3,1318.284,1,40,114.05699999999999,6.109938024291,3,120
13.85,1,0.085622362,10,119.4124,1,2,2,2251.7356,1,16,238.8248,10.224371740088799,2,32
6.635,1,0.046350909,5,37.4506,2,1,1,1176.4686,1,18,37.4506,1.7358693525954,1,36
6.11,1,0.102920886,6,130.4968,2,0,1,3523.4136,1,28,130.4968,13.430846276164802,1,56
15.25,0,0.026604781,13,86.2198,2,1,1,610.5386,1,21,86.2198,2.2938588968638003,1,42
15.85,0,0.06613202877895107,3,96.4094,2,1,1,1237.7222,1,21,96.4094,6.375749215361405,1,42
15.2,0,0.031860325,13,235.1248,2,2,0,474.0496,1,27,0.0,7.49115254356,0,0
12.987879554655871,1,0.06613202877895107,13,52.6666,1,2,3,717.7324,1,40,157.9998,3.4829491068895044,3,120
20.75,0,0.021250002,14,150.5024,2,0,1,2580.6408,0,28,150.5024,3.1981763010048,0,56
10.195,0,0.159936948,5,143.2154,2,0,1,2552.6772,1,28,143.2154,22.9054339825992,1,56
7.605,0,0.129503146,6,164.021,2,1,1,3914.904,1,23,164.021,21.241235510066,1,46
18.0,1,0.142688846,6,88.5514,2,0,1,796.9626,1,28,88.5514,12.6352970776844,1,56
13.42606890459364,0,0.179484411,4,228.9352,2,0,0,916.1408,1,40,0.0,41.090299529167204,0,0
18.35,0,0.089163056,9,191.3504,2,1,1,3259.7568,2,23,191.3504,17.061386430822402,2,46
6.59,0,0.105761491,6,84.8908,1,0,1,1677.816,1,26,84.8908,8.9781775801828,1,26
13.8,1,0.056960814,13,230.0984,1,0,1,3707.1744,1,26,230.0984,13.1065921640976,1,26
21.2,1,0.00704098,15,173.5738,2,0,1,2954.1546,1,28,173.5738,1.222129654324,1,56
10.5,1,0.011026594,13,166.4842,1,2,2,2652.5472,1,16,332.9684,1.8357536808148,2,32
8.97,0,0.093203257,9,52.7956,2,1,1,1037.3164,2,23,52.7956,4.9207218752692,2,46
13.853284671532847,0,0.026916794,11,50.9666,1,2,3,717.7324,2,40,152.8998,1.3718574730804,6,120
10.6,0,0.035264298,8,86.1224,2,1,1,426.112,2,23,86.1224,3.0370459780752,2,46
13.65,0,0.015908424,1,231.1668,2,1,1,6501.8699,1,21,231.1668,3.6774994691232,1,42
19.0,0,0.017719277,8,211.0244,2,0,1,3811.0392,2,28,211.0244,3.7391997973588,2,56
12.987879554655871,1,0.035334201,13,115.3518,1,2,3,2277.036,1,40,346.05539999999996,4.0758636869118,3,120
12.277108208955223,0,0.065652494,0,48.9034,2,0,0,48.6034,1,40,0.0,3.2106301750796002,0,0
6.865,0,0.056919038,13,212.8218,1,0,1,5770.4886,1,26,212.8218,12.1136121214284,1,26
10.8,1,0.048143292,0,40.2138,2,0,1,690.4346,1,28,40.2138,1.9360247158295998,1,56
16.7,0,0.022047313,4,110.2886,0,2,1,1890.2062,1,38,110.2886,2.4315672845318,1,0
11.400327868852461,0,0.090427268,7,126.2336,1,2,3,3195.84,0,40,378.70079999999996,11.414959577804801,0,120
15.15,0,0.027779254,0,150.1708,2,0,1,1504.708,1,28,150.1708,4.1716327965832,1,56
10.5,0,0.06613202877895107,9,238.3248,2,2,0,711.0744,2,27,0.0,15.760902532337758,0,0
17.6,0,0.008033611,4,174.2422,1,2,2,4311.055,1,16,348.4844,1.3997940545841998,2,32
19.35,0,0.033088472,10,175.4738,2,0,1,521.3214,1,28,175.4738,5.8061599180336,1,56
15.7,0,0.160663021,9,59.4562,2,0,1,829.5868,2,28,59.4562,9.5524127091802,2,56
18.1,0,0.178975721,4,155.5288,2,1,1,1571.288,1,18,155.5288,27.8358791162648,1,36
10.195,1,0.017627888,15,239.6538,2,1,1,2403.538,1,21,239.6538,4.2245903451744,1,42
11.346936274509806,0,0.0194158,1,41.6454,2,0,0,83.8908,1,40,0.0,0.8085787573200001,0,0
6.655,0,0.016993225,6,211.0586,2,1,1,844.2344,1,23,211.0586,3.5865662779850003,1,46
19.0,0,0.027139013,9,127.3336,2,1,1,2940.1728,2,18,127.3336,3.4557082257368,2,36
7.075,0,0.03777249,5,98.0068,2,2,0,291.6204,1,27,0.0,3.7019608729319997,0,0
13.15,0,0.036746479,5,181.2976,2,1,1,3259.7568,1,23,181.2976,6.662048451150399,1,46
20.1,1,0.022460102,6,226.8036,1,0,1,3415.554,1,26,226.8036,5.0940319899672,1,26
20.35,1,0.06613202877895107,4,256.7672,1,2,2,5624.6784,1,16,513.5344,16.980535859890683,2,32
18.85,0,0.05213575,8,190.1846,1,0,1,6501.8699,2,26,190.1846,9.91541675945,2,26
16.35,1,0.062508438,6,227.1062,1,0,1,5642.655,1,26,227.1062,14.1960538221156,1,26
11.3,0,0.007309544,10,196.2426,1,2,2,4943.565,1,16,392.4852,1.4344439193744,2,32
17.5,0,0.015623754,6,182.6266,1,2,2,3135.2522,1,16,365.2532,2.8533130722564,2,32
18.0,1,0.142978223,6,87.4514,2,1,1,796.9626,1,23,87.4514,12.5036457708622,1,46
7.935,0,0.017191055,4,51.535,2,1,1,848.895,1,23,51.535,0.8859410194249999,1,46
12.277108208955223,0,0.143592939,0,37.3164,2,0,0,38.6164,1,40,0.0,5.3583715488996,0,0
20.25,1,0.011995271,3,184.5924,2,0,1,4997.4948,1,28,184.5924,2.2142358625404,1,56
15.5,1,0.15717236,13,149.1418,1,0,1,588.5672,1,26,149.1418,23.440968680647998,1,26
13.42606890459364,0,0.061393095,4,91.812,2,0,0,372.848,0,40,0.0,5.63662283814,0,0
12.81734421364985,1,0.264124669,10,155.7314,2,0,0,155.1314,1,40,0.0,41.1325044779066,0,0
15.35,0,0.020310046,14,218.0508,0,2,1,3038.7112,0,38,218.0508,4.4286217783368,0,0
10.1,0,0.054630834,8,200.2084,2,0,1,1587.2672,2,28,200.2084,10.9375518658056,2,56
16.7,1,0.052517969,5,115.4176,2,1,1,687.1056,1,23,115.4176,6.0614979388544,1,46
20.7,1,0.047565208,4,213.4876,1,0,1,1929.4884,1,26,213.4876,10.154582099420798,1,26
16.0,0,0.060797393,15,223.8404,0,2,1,3600.6464,1,38,223.8404,13.608912768077198,1,0
14.0,0,0.041291169,15,180.7634,2,0,1,2181.1608,1,28,180.7634,7.4639320984146,1,56
12.85,0,0.022604051,6,181.4318,2,0,1,3428.2042,1,28,181.4318,4.1010936602218,1,56
20.85,1,0.056580228,1,105.6648,2,1,1,623.1888,1,23,105.6648,5.978538475574401,1,46
12.35,0,0.164196823,9,120.5124,1,0,1,2133.2232,2,26,120.5124,19.787753212105198,2,26
6.85,0,0.022976497,5,261.6594,1,2,2,3401.5722,1,16,523.3188,6.0120164191217995,2,32
10.3,0,0.027310252,6,101.0042,2,1,1,1289.6546,1,21,101.0042,2.7584501550583997,1,42
12.987879554655871,1,0.141975462,13,49.6008,2,0,0,50.6008,1,40,0.0,7.0420964955695995,0,0
8.775,0,0.06613202877895107,4,45.9428,0,2,1,790.9704,0,38,45.9428,3.038290571785593,0,0
18.85,0,0.01619866,8,129.2626,2,1,1,3147.9024,2,18,129.2626,2.0938809081159997,2,36
13.384736495388669,0,0.014205168,9,56.7614,1,2,3,2486.763,2,40,170.2842,0.8063052229152,6,120
14.85,0,0.09344495,0,141.0812,2,1,1,1139.8496,1,21,141.0812,13.18332567994,1,42
20.5,1,0.019199733,5,84.3592,2,0,1,1816.3024,1,28,84.3592,1.6196741160936001,1,56
7.84,1,0.154120252,3,51.935,1,2,2,199.74,1,16,103.87,8.00423528762,2,32
18.25,0,0.089004389,5,196.7452,2,1,1,978.726,1,23,196.7452,17.511186314682803,1,46
10.3,1,0.011117041,13,85.854,0,2,1,2683.174,1,38,85.854,0.954442438014,1,0
12.5,0,0.103422709,9,169.9448,2,1,1,2897.5616,2,21,169.9448,17.5761515964632,2,42
13.42606890459364,0,0.089035961,4,260.5594,1,2,3,6501.8699,1,40,781.6782,23.1991565765834,3,120
20.25,1,0.102723919,3,93.212,2,0,1,1957.452,1,28,93.212,9.575101937828,1,56
11.84745989304813,1,0.024733134,14,40.2822,1,2,3,1296.3126,0,40,120.84660000000001,0.9963050504148001,0,120
15.0,0,0.044871033,8,140.3838,0,2,1,2528.7084,2,38,140.3838,6.2991661224654,2,0
8.325,0,0.029760052,6,38.7138,0,2,1,284.2966,1,38,38.7138,1.1521247011176,1,0
15.85,0,0.078999287,3,38.6506,2,1,1,759.012,1,18,38.6506,3.0533698421222,1,36
13.1,0,0.020870744,4,117.3782,2,0,1,1787.673,1,28,117.3782,2.4497703633808,1,56
6.26,0,0.031599715,9,111.3228,2,1,1,2431.5016,2,18,111.3228,3.517768753002,2,36
17.25,0,0.042413704,4,173.1764,1,2,2,4466.1864,0,16,346.3528,7.345052569385601,0,32
5.765,0,0.072284689,5,119.9098,2,1,1,2048.6666,1,21,119.9098,8.6676426010522,1,42
13.6,0,0.009984847,9,175.437,0,2,1,1940.807,2,38,175.437,1.751711603139,2,0
10.5,0,0.052852621,5,88.783,2,1,1,2067.309,1,18,88.783,4.692414250243,1,36
7.975,0,0.014660821,0,85.125,2,1,1,2663.2,1,23,85.125,1.248002387625,1,46
12.65,1,0.076354362,5,192.1846,1,2,2,1146.5076,1,16,384.3692,14.674132519225198,2,32
12.3,0,0.076709639,9,247.846,2,1,1,3448.844,2,23,247.846,19.012177187594,2,46
5.985,0,0.005677876,0,184.8924,2,1,1,1665.8316,1,23,184.8924,1.0497961205424,1,46
13.224769381746812,0,0.06613202877895107,6,184.7266,1,2,3,6501.8699,1,40,554.1798,12.216344827437782,3,120
15.15,1,0.012282366,13,132.5284,1,0,1,1713.7692,1,26,132.5284,1.6277623141944,1,26
12.35,0,0.026681262,3,56.4246,2,0,1,810.9444,1,28,56.4246,1.5054795358452,1,56
14.3,0,0.127541722,5,84.9224,2,0,1,1193.1136,1,28,84.9224,10.831149132372799,1,56
8.695,0,0.119513002,9,93.4094,2,1,1,856.8846,2,21,93.4094,11.1636378090188,2,42
16.35,0,0.054463442,10,163.8842,2,2,0,165.7842,1,27,0.0,8.9256976214164,0,0
6.135,1,0.06613202877895107,0,151.3366,2,1,1,1057.9562,1,23,151.3366,10.008196386508606,1,46
19.5,0,0.015756784,9,185.0608,2,1,1,2205.1296,2,23,185.0608,2.9159630524672,2,46
9.5,1,0.010907967,13,182.3608,0,2,1,2940.1728,1,38,182.3608,1.9891855884936,1,0
8.895,0,0.07543556,7,235.8616,2,1,1,3046.7008,0,21,235.8616,17.792351878496,0,42
18.25,0,0.06613202877895107,5,196.8452,2,0,1,3327.6684,1,28,196.8452,13.01777243139838,1,56
21.35,0,0.115194717,3,258.3278,2,2,0,520.6556,1,27,0.0,29.757997814232603,0,0
19.7,0,0.066922802,13,174.837,2,1,1,2999.429,1,21,174.837,11.700581933274,1,42
12.277108208955223,0,0.064636203,0,90.0804,1,2,3,2113.2492,1,40,270.2412,5.8224550207212005,3,120
16.6,0,0.103195401,6,117.8466,2,1,1,942.7728,1,23,117.8466,12.1612271434866,1,46
13.42606890459364,0,0.13121032,4,74.0354,2,0,0,75.2354,1,40,0.0,9.714208525327999,0,0
10.895,0,0.035747522,6,133.6284,2,0,1,1581.9408,1,28,133.6284,4.776884168824799,1,56
12.867061281337046,1,0.192650072,5,37.4506,2,0,0,37.9506,1,40,0.0,7.2148607864432,0,0
13.142313953488374,0,0.098031771,8,151.3024,2,0,0,151.8024,2,40,0.0,14.8324422285504,0,0
11.346936274509806,1,0.030118338,1,248.8092,1,2,3,3486.1288,1,40,746.4276,7.4937195831096,3,120
8.51,0,0.016201845,9,195.2478,2,1,1,4262.4516,2,18,195.2478,3.163374592191,2,36
14.15,0,0.05837308,13,243.9828,2,2,0,731.0484,1,27,0.0,14.242027503024,0,0
6.65,0,0.087652908,6,128.8678,2,1,1,1398.8458,1,21,128.8678,11.2956374175624,1,42
15.25,1,0.065999008,13,177.966,1,0,1,2336.958,1,26,177.966,11.745579457728,1,26
18.25,0,0.088750333,5,196.5452,0,2,1,2348.9424,1,38,196.5452,17.4434519495516,1,0
13.224769381746812,1,0.100277876,6,196.8768,1,2,3,6501.8699,1,40,590.6304,19.7423873376768,3,120
16.0,1,0.099252438,5,87.4856,2,1,1,1054.6272,1,21,87.4856,8.6831590898928,1,42
19.2,0,0.06613202877895107,9,127.831,2,1,1,1298.31,2,23,127.831,8.453723370842093,2,46
12.15,0,0.06613202877895107,9,117.815,2,1,1,2330.3,2,18,117.815,7.79134497059212,2,36
8.895,0,0.026384672,5,208.9954,1,0,1,4584.6988,1,26,208.9954,5.5142750785088,1,26
10.895,0,0.228993134,4,263.4568,2,2,0,527.3136,1,27,0.0,60.32979830561119,0,0
16.0,1,0.065431917,4,76.1986,2,1,1,1869.5664,1,18,76.1986,4.985820470716201,1,36
12.867061281337046,0,0.026749991,5,106.928,1,2,3,2876.256,1,40,320.784,2.860323037648,3,120
9.195,0,0.06613202877895107,0,43.6744,1,2,2,407.4696,1,16,87.3488,2.8882766777034203,2,32
11.35,1,0.043333912,6,201.0742,1,2,2,2189.8162,1,16,402.1484,8.7133316882704,2,32
10.0,0,0.089656812,8,144.0102,2,1,1,1603.9122,2,18,144.0102,12.9114954274824,2,36
9.395,0,0.039954281,11,82.4908,2,1,1,2013.3792,2,21,82.4908,3.2958606031147997,2,42
11.84745989304813,0,0.087854925,14,95.9752,2,0,0,95.8752,0,40,0.0,8.43189399786,0,0
20.75,0,0.149404057,2,192.8478,2,2,0,774.9912,1,27,0.0,28.8122437035246,0,0
9.8,0,0.0268952,10,128.402,2,1,1,2403.538,1,23,128.402,3.4533974703999997,1,46
5.695,0,0.065857092,5,258.5646,1,2,2,4380.2982,1,16,517.1292,17.0283126501432,2,32
18.2,0,0.161817014,6,37.819,2,1,1,219.714,1,23,37.819,6.119757652466001,1,46
19.35,1,0.082197959,0,49.2034,0,2,1,729.051,1,38,49.2034,4.0444190558606,1,0
18.35,0,0.015335349,7,106.6938,2,1,1,1393.5194,0,23,106.6938,1.6361866591362,0,46
6.36,0,0.00599072,9,163.6526,2,1,1,5262.4832,2,23,163.6526,0.980396903872,2,46
9.8,0,0.013898123,14,46.506,1,2,2,372.848,0,16,93.012,0.646346108238,0,32
12.277108208955223,1,0.078912473,0,99.9042,1,2,3,3273.7386,1,40,299.7126,7.8836874850866,3,120
13.384736495388669,0,0.059776237,9,231.7642,1,2,3,5344.3766,2,40,695.2926,13.8539917473154,6,120
6.635,1,0.06613202877895107,5,39.7506,0,2,1,303.6048,1,38,39.7506,2.628787823180572,1,0
18.1,0,0.297883712,4,156.7288,2,2,0,314.2576,1,27,0.0,46.686956721305606,0,0
8.93,0,0.022059594,9,56.0614,2,2,0,276.307,2,27,0.0,1.2366917230716,0,0
8.3,0,0.03532494,6,38.9506,0,2,1,721.0614,1,38,38.9506,1.375927607964,1,0
8.895,0,0.124967595,9,112.7544,2,1,1,3467.4864,2,23,112.7544,14.090646193668,2,46
16.35,1,0.062411404,6,225.9062,2,0,1,5416.9488,1,28,225.9062,14.0991231143048,1,56
8.6,0,0.032754431,8,140.5154,1,2,2,283.6308,2,16,281.0308,4.6025019737374,4,32
13.384736495388669,0,0.160178832,9,160.2894,2,0,0,323.5788,2,40,0.0,25.6749688739808,0,0
19.0,1,0.104035148,6,227.772,2,1,1,5206.556,1,18,227.772,23.696293730256,1,36
7.56,0,0.06390019,5,157.263,2,1,1,2503.408,1,23,157.263,10.049135579969999,1,46
